50.935397;6.9328022;Moltkestraße
50.9304638;6.9234583;Hildegardis-Krankenhaus
50.9306084;6.9226139;Hildegardis-Krankenhaus
50.931318;6.9178115;Karl-Schwering-Platz
50.9328671;6.9340394;Roonstraße
50.9361863;6.9324628;Moltkestraße
50.9696866;6.9270348;Alzeyer Straße
50.970354;6.9270819;Alzeyer Straße
50.968737;6.9165311;Butzweilerstraße
50.9242139;6.9130383;Gleueler Straße/Gürtel
50.9218215;6.9077095;Krieler Straße
50.9281202;6.9098566;Dürener Straße/Gürtel
50.9281041;6.9094545;Dürener Straße/Gürtel
50.9293002;6.9128928;Theresienstraße
50.929591;6.9133112;Theresienstraße
50.9262641;6.9011287;Kitschburger Straße
50.9264459;6.9018977;Kitschburger Straße
50.9708907;6.9693395;Amsterdamer Straße/Gürtel
50.9708491;6.968895;Amsterdamer Straße/Gürtel
50.9744384;6.9698879;Neven DuMont Haus
50.9748449;6.9729004;Riehl Betriebshof Nord
50.9725662;6.9761115;Pasteurstraße
50.9234022;6.9115294;Gleueler Straße/Gürtel
50.9212965;6.907105;Krieler Straße
50.9168653;6.900097;Deckstein
50.9277913;6.9183596;Geibelstraße
50.9281305;6.9186195;Geibelstraße
50.9582846;7.0254379;Buchheim Herler Straße
50.9196222;6.904547;Freiligrathstraße
50.9188959;6.9028108;Koppensteinstraße
50.9891394;6.9975416;Stammheimer Ring
50.9889952;6.9974305;Stammheimer Ring
50.9908535;6.9859139;Egonstraße
50.9907853;6.9861827;Egonstraße
50.9855004;6.9993979;Moses-Hess-Straße
50.9726586;6.9339848;Trifelsstraße
50.9691083;6.9397998;Geldernstraße/Parkgürtel
50.9766041;7.0351665;Eddaweg
50.9786125;7.0397202;Jasminweg
50.9825049;7.0373491;Torringer Weg
50.9823997;7.0367196;Torringer Weg
50.9811566;7.0320741;Honschaftsstraße
50.966642;7.0682098;Siedlung Mielenforst
50.9989976;7.034304;Mutzbach
50.9784097;6.9318582;Etzelstraße
50.9628601;6.9504366;Wilhelmstraße
50.9998052;7.0331456;Klosterhof
51.0066577;7.0277243;Leimbachweg
51.0067474;7.0272096;Leimbachweg
51.0040732;7.0297762;Am Portzenacker
50.9997566;7.0323712;Klosterhof
50.9972197;7.0455653;An der Walkmühle
50.9877059;7.0417109;Höhscheider Weg
50.9182879;6.9970569;Poller Holzweg
